%!!
%!!  1998 Atmospheric delta 14C and radiocarbon ages from:
%!!
%!!  M. Stuiver, P. J. Reimer, E. Bard, J. W. Beck, G. S. Burr,
%!!  K. A. Hughen, B. Kromer, F. G. McCormac, J. v. d. Plicht 
%!!  and M. Spurk. INTCAL98 Radiocarbon Age Calibration, 24,000-0
%!!  cal BP. Radiocarbon 40, 1041-1083 (1998).  
%!!
%!! Time is given in kilo-years before 1950.
%!!
%!!
% Age           Delta 14C  
%                per mil  
8.9550		96.0000
8.9650		97.2000
8.9750		100.6000
8.9850		95.6000
8.9950		94.9000
9.0050		92.3000
9.0150		85.5000
9.0250		86.8000
9.0350		77.6000
9.0450		79.5000
9.0550		85.5000
9.0650		85.0000
9.0750		85.9000
9.0850		88.1000
9.0950		82.0000
9.1050		87.7000
9.1150		90.1000
9.1250		92.3000
9.1350		84.1000
9.1450		84.3000
9.1650		82.1000
9.1750		91.9000
9.1850		95.9000
9.1950		91.9000
9.2050		95.7000
9.2150		93.6000
9.2250		103.4000
9.2750		96.5000
9.2850		95.2000
9.2950		96.9000
9.3050		93.3000
9.3250		97.2000
9.3350		89.3000
9.3450		103.4000
9.3550		98.4000
9.3650		108.3000
9.3750		103.0000
9.3850		106.5000
9.3950		113.4000
9.4050		100.5000
9.4150		107.4000
9.4250		105.7000
9.4350		99.4000
9.4450		98.5000
9.4550		107.7000
9.4650		109.1000
9.4750		99.0000
9.4850		101.3000
9.4950		96.4000
9.5050		94.6000
9.5150		100.9000
9.5250		99.4000
9.5350		90.8000
9.5450		88.9000
9.5550		80.9000
9.5650		78.5000
9.5750		82.4000
9.5850		81.2000
9.5950		86.6000
9.6050		82.0000
9.6150		84.5000
9.6250		87.5000
9.6350		83.2000
9.6450		86.5000
9.6550		90.8000
9.6650		89.4000
9.6750		92.2000
9.6850		90.4000
9.6950		91.1000
9.7050		88.3000
9.7150		88.3000
9.7250		89.6000
9.7750		94.5000
9.7850		92.8000
9.7950		93.4000
9.8050		93.1000
9.8150		101.4000
9.8250		96.9000
9.8350		98.3000
9.8450		98.9000
9.8550		106.2000
9.8650		105.6000
9.8750		100.2000
9.8850		110.4000
9.8950		101.3000
9.9050		106.8000
9.9150		102.5000
9.9250		96.4000
9.9350		99.7000
9.9550		102.1000
9.9650		101.9000
9.9750		101.6000
9.9850		100.9000
9.9950		107.6000
